ID	SCT_ID	SCT_FSN	Laterality_ID	Laterality	Short_Code	Multi_Factor	Status	Deprecate_Reason	Diagnostic	Interventional	Substitute	Preferred	Synonym1	Synonym2	Synonym3
59183	432237005	Aspiration of hip using ultrasound guidance (procedure)	24028007	Right (qualifier value)	UHIPRN	1	A		N	Y		US Guided aspiration hip Rt	Hip aspiration US guided Rt		
59184	431748001	Intracardiac ultrasonography (procedure)			UICEG	1	A		Y	N		US Intracardiac	Intracardiac US		
59185	432235002	Injection using ultrasound guidance (procedure)			UINJTJ	1	A		N	Y		US Guided injection	Injection US guided		
59186	432547007	Reduction of intestinal intussusception using ultrasound guidance (procedure)			UISRN	1	A		N	Y		Intussusception reduction US	US Intussusception reduction		
59187	433135003	Biopsy of knee using ultrasound guidance (procedure)	51440002	Right and left (qualifier value)	UKNEBB	2	A		Y	N		US Guided biopsy knee Both	Knee biopsy US guided Both		
59188	431980009	Injection of knee using ultrasound guidance (procedure)	51440002	Right and left (qualifier value)	UKNEBJ	2	A		N	Y		US Guided injection knee Both	Knee injection US guided Both		
59189	432236001	Aspiration of knee using ultrasound guidance (procedure)	51440002	Right and left (qualifier value)	UKNEBN	2	A		N	Y		US Guided aspiration knee Both	Knee aspiration US guided Both		
59190	433135003	Biopsy of knee using ultrasound guidance (procedure)	7771000	Left (qualifier value)	UKNELB	1	A		Y	N		US Guided biopsy knee Lt	Knee biopsy US guided Lt		
59191	431980009	Injection of knee using ultrasound guidance (procedure)	7771000	Left (qualifier value)	UKNELJ	1	A		N	Y		US Guided injection knee Lt	Knee injection US guided Lt		
59192	432236001	Aspiration of knee using ultrasound guidance (procedure)	7771000	Left (qualifier value)	UKNELN	1	A		N	Y		US Guided aspiration knee Lt	Knee aspiration US guided Lt		
59193	433135003	Biopsy of knee using ultrasound guidance (procedure)	24028007	Right (qualifier value)	UKNERB	1	A		Y	N		US Guided biopsy knee Rt	Knee biopsy US guided Rt		
59194	431980009	Injection of knee using ultrasound guidance (procedure)	24028007	Right (qualifier value)	UKNERJ	1	A		N	Y		US Guided injection knee Rt	Knee injection US guided Rt		
59195	432236001	Aspiration of knee using ultrasound guidance (procedure)	24028007	Right (qualifier value)	UKNERN	1	A		N	Y		US Guided aspiration knee Rt	Knee aspiration US guided Rt		
59196	431217008	Ultrasound doppler flow mapping of artery of lower limb (procedure)	51440002	Right and left (qualifier value)	ULAMB	2	A		Y	N		US Doppler artery map lower limb Both	Doppler artery map lower limb Both		
59197	431217008	Ultrasound doppler flow mapping of artery of lower limb (procedure)	7771000	Left (qualifier value)	ULAML	1	A		Y	N		US Doppler artery map lower limb Lt	Doppler artery map lower limb Lt		
59198	431217008	Ultrasound doppler flow mapping of artery of lower limb (procedure)	24028007	Right (qualifier value)	ULAMR	1	A		Y	N		US Doppler artery map lower limb Rt	Doppler artery map lower limb Rt		
59199	431323001	Doppler ultrasonography of artery of lower limb (procedure)	51440002	Right and left (qualifier value)	ULLAB	2	A		Y	N		US Doppler lower limb arteries Both	Doppler lower limb arteries US Both		
59200	431323001	Doppler ultrasonography of artery of lower limb (procedure)	7771000	Left (qualifier value)	ULLAL	1	A		Y	N		US Doppler lower limb arteries Lt	Doppler lower limb arteries US Lt		
59201	431323001	Doppler ultrasonography of artery of lower limb (procedure)	24028007	Right (qualifier value)	ULLAR	1	A		Y	N		US Doppler lower limb arteries Rt	Doppler lower limb arteries US Rt		
59202	431785009	Ultrasound compression venography of lower limb (procedure)	51440002	Right and left (qualifier value)	ULLCB	2	A		Y	N		US Compression venography lower limb B	Lower limb venogram US Both		
59203	431785009	Ultrasound compression venography of lower limb (procedure)	7771000	Left (qualifier value)	ULLCL	1	A		Y	N		US Compression venography lower limb Lt	Lower limb venogram US Lt		
59204	431785009	Ultrasound compression venography of lower limb (procedure)	24028007	Right (qualifier value)	ULLCR	1	A		Y	N		US Compression venography lower limb Rt	Lower limb venogram US Rt		
59205	432336004	Doppler ultrasonography of vein of lower limb (procedure)	51440002	Right and left (qualifier value)	ULLVB	2	A		Y	N		US Doppler lower limb veins Both	Doppler lower limb veins US Both		
59206	432336004	Doppler ultrasonography of vein of lower limb (procedure)	7771000	Left (qualifier value)	ULLVL	1	A		Y	N		US Doppler lower limb veins Lt	Doppler lower limb veins US Lt		
59207	432336004	Doppler ultrasonography of vein of lower limb (procedure)	24028007	Right (qualifier value)	ULLVR	1	A		Y	N		US Doppler lower limb veins Rt	Doppler lower limb veins US Rt		
59208	431744004	Biopsy of tibia and fibula using ultrasound guidance (procedure)	51440002	Right and left (qualifier value)	ULOLBB	2	A		Y	N		US Guided biopsy tibia and fibula Both	Tibia and fibula biopsy US guided Both		
59209	431744004	Biopsy of tibia and fibula using ultrasound guidance (procedure)	7771000	Left (qualifier value)	ULOLLB	1	A		Y	N		US Guided biopsy tibia and fibula Lt	Tibia and fibula biopsy US guided Lt		
59210	431744004	Biopsy of tibia and fibula using ultrasound guidance (procedure)	24028007	Right (qualifier value)	ULOLRB	1	A		Y	N		US Guided biopsy tibia and fibula Rt	Tibia and fibula biopsy US guided Rt		
59211	432651001	Ultrasonography of lumbar spine (procedure)			ULSPN	1	A		Y	N		US Spine lumbar	Lumbar spine US		
59212	432652008	Biopsy of lung using ultrasound guidance (procedure)			ULUNGB	1	A		Y	N		US Guided biopsy lung	Lung biopsy US guided		
59213	431218003	Ultrasound doppler flow mapping of vein of lower limb (procedure)	51440002	Right and left (qualifier value)	ULVMB	2	A		Y	N		US Doppler vein map lower limb Both	Doppler vein map lower limb Both		
59214	431218003	Ultrasound doppler flow mapping of vein of lower limb (procedure)	7771000	Left (qualifier value)	ULVML	1	A		Y	N		US Doppler vein map lower limb Lt	Doppler vein map lower limb Lt		
59215	431218003	Ultrasound doppler flow mapping of vein of lower limb (procedure)	24028007	Right (qualifier value)	ULVMR	1	A		Y	N		US Doppler vein map lower limb Rt	Doppler vein map lower limb Rt		
59216	432875004	Insertion of drain into neck using ultrasound guidance (procedure)			UNECKD	1	A		N	Y		US Guided drainage neck	Neck drainage US		
59217	432238000	Aspiration of neck using ultrasound guidance (procedure)			UNECKN	1	A		N	Y		US Guided aspiration neck	Neck aspiration US guided		
59218	431410007	Nephrostomy using fluoroscopic guidance (procedure)	51440002	Right and left (qualifier value)	UNEPBD	2	I	X	N	Y	UNEPBD	US Guided nephrostomy Both	Nephrostomy US guided Both		
59219	431410007	Nephrostomy using fluoroscopic guidance (procedure)	7771000	Left (qualifier value)	UNEPLD	1	I	X	N	Y	UNEPLD	US Guided nephrostomy Lt	Nephrostomy US guided Lt		
59220	431410007	Nephrostomy using fluoroscopic guidance (procedure)	24028007	Right (qualifier value)	UNEPRD	1	I	X	N	Y	UNEPRD	US Guided nephrostomy Rt	Nephrostomy US guided Rt		
59221	432430009	Ultrasonography of sciatic nerve (procedure)			UNERS	1	A		Y	N		US Nerve sciatic	Sciatic nerve US	US Sciatic nerve	
59222	431816009	Measurement of cervical length using obstetric ultrasonography (procedure)			UOCLE	1	A		Y	N		US Obstetric cervical length TA	Cervical length obstetric US TA		
59223	431941001	Measurement of cervical length using transvaginal obstetric ultrasonography (procedure)			UOCLT	1	A		Y	N		US Obstetric cervical length TV	Cervical length obstetric US TV		
59224	433153009	Chorionic villus sampling using obstetric ultrasound guidance (procedure)			UOCVS	1	A		Y	N		US Obstetric chorionic villus sampling	Chorionic villus sampling obstetric US		
59225	430063002	Transvaginal nuchal ultrasonography (procedure)			UODNT	1	A		Y	N		US Obstetric nuchal dating scan TV	Nuchal dating scan obstetric US TV		
59226	432246004	Transvaginal obstetric doppler ultrasonography (procedure)			UODTV	1	A		Y	N		US Obstetric doppler TV	Doppler obstetric US TV		
59227	430064008	Transvaginal obstetric ultrasonography (procedure)			UOTV	1	A		Y	N		US Obstetric TV	Obstetric US TV		
59228	433176007	Aspiration of ovarian cyst using ultrasound guidance (procedure)			UOVCYD	1	A		N	Y		US Guided drainage ovarian cyst	Drainage ovarian cyst US	Ovarian cyst drainage US	
59229	432158008	Ultrasonography of pathological specimen (procedure)			UPATH	1	A		Y	N		US Pathological Specimen	Pathological specimen US		
59230	429915000	Transvaginal ultrasonography of pelvis (procedure)			UPELT	1	I	X	Y	N	UPELT	US Doppler pelvis TV	Doppler pelvis US TV		
59231	429915000	Transvaginal ultrasonography of pelvis (procedure)			UPETV	1	A		Y	N		US Pelvis transvaginal	Pelvis transvaginal US	Pelvis US TV	
59232	432245000	Ultrasonography of plantar fascia (procedure)	51440002	Right and left (qualifier value)	UPLFB	2	A		Y	N		US Plantar fascia Both	Plantar fascia US Both		
59233	432245000	Ultrasonography of plantar fascia (procedure)	7771000	Left (qualifier value)	UPLFL	1	A		Y	N		US Plantar fascia Lt	Plantar fascia US Lt		
59234	432245000	Ultrasonography of plantar fascia (procedure)	24028007	Right (qualifier value)	UPLFR	1	A		Y	N		US Plantar fascia Rt	Plantar fascia US Rt		
59235	432216002	Ultrasonography of popliteal fossa (procedure)	51440002	Right and left (qualifier value)	UPOPB	2	A		Y	N		US Popliteal fossa Both	Popliteal fossa US Both		
59236	432216002	Ultrasonography of popliteal fossa (procedure)	7771000	Left (qualifier value)	UPOPL	1	I	X	Y	N	UPOPL	US Popliteal fossa Lt	Popliteal fossa US Lt		
59237	432216002	Ultrasonography of popliteal fossa (procedure)	24028007	Right (qualifier value)	UPOPR	1	I	X	Y	N	UPOPR	US Popliteal fossa Rt	Popliteal fossa US Rt		
59238	431362005	Doppler ultrasonography of liver and portal system (procedure)			UPORT	1	A		Y	N		US Doppler liver and portal system	Doppler liver and portal US		
59239	433058002	Radiofrequency ablation using ultrasound guidance (procedure)			URAFGA	1	A		N	Y		US Guided radiofrequency ablation	RF Ablation US guided		
59240	432422008	Ablation of cyst of kidney using ultrasound guidance (procedure)	51440002	Right and left (qualifier value)	URCYBA	2	A		N	Y		US Guided renal cyst ablation Both	Renal cyst ablation US guided Both	Ablation renal cyst US guided Both	
59241	432582008	Drainage of cyst of kidney using ultrasound guidance (procedure)	51440002	Right and left (qualifier value)	URCYBD	2	A		N	Y		US Guided renal cyst drainage Both	Renal cyst drainage US guided Both	Drainage renal cyst US guided Both	
59242	432422008	Ablation of cyst of kidney using ultrasound guidance (procedure)	7771000	Left (qualifier value)	URCYLA	1	A		N	Y		US Guided renal cyst ablation Lt	Renal cyst ablation US guided Lt	Ablation renal cyst US guided Lt	
59243	432582008	Drainage of cyst of kidney using ultrasound guidance (procedure)	7771000	Left (qualifier value)	URCYLD	1	A		N	Y		US Guided renal cyst drainage Lt	Renal cyst drainage US guided Lt	Drainage renal cyst US guided Lt	
59244	432422008	Ablation of cyst of kidney using ultrasound guidance (procedure)	24028007	Right (qualifier value)	URCYRA	1	A		N	Y		US Guided renal cyst ablation Rt	Renal cyst ablation US guided Rt	Ablation renal cyst US guided Rt	
59245	432582008	Drainage of cyst of kidney using ultrasound guidance (procedure)	24028007	Right (qualifier value)	URCYRD	1	A		N	Y		US Guided renal cyst drainage Rt	Renal cyst drainage US guided Rt	Drainage renal cyst US guided Rt	
59246	431988002	Doppler ultrasonography of transplanted kidney (procedure)			URENT	1	A		Y	N		US Doppler kidney transplant	Doppler kidney transplant US	Kidney transplant US doppler	
59247	432003008	Ultrasonography of rib (procedure)	51440002	Right and left (qualifier value)	URIBB	2	A		Y	N		US Ribs Both	Ribs US Both		
59248	432003008	Ultrasonography of rib (procedure)	7771000	Left (qualifier value)	URIBL	1	A		Y	N		US Ribs Lt	Ribs US Lt		
59249	432003008	Ultrasonography of rib (procedure)	24028007	Right (qualifier value)	URIBR	1	A		Y	N		US Ribs Rt	Ribs US Rt		
59250	432004002	Ultrasonography of scalp (procedure)			USCA	1	A		Y	N		US Scalp	Scalp US		
59251	433177003	Ultrasonography of scapula (procedure)	51440002	Right and left (qualifier value)	USCAB	2	A		Y	N		US Scapula Both	Scapula US Both		
59252	431767002	Ultrasonography of supraclavicular fossa (procedure)	51440002	Right and left (qualifier value)	USCFB	2	A		Y	N		US Supraclavicular fossa Both	Supraclavicular fossa US Both		
59253	431767002	Ultrasonography of supraclavicular fossa (procedure)	7771000	Left (qualifier value)	USCFL	1	A		Y	N		US Scan supraclavicular fossa Lt	Supraclavicular fossa US scan Lt		
59254	431767002	Ultrasonography of supraclavicular fossa (procedure)	24028007	Right (qualifier value)	USCFR	1	A		Y	N		US Scan supraclavicular fossa Rt	Supraclavicular fossa US scan Rt		
59255	432856009	Ultrasonography of sternoclavicular joint (procedure)	51440002	Right and left (qualifier value)	USCJB	1	A		Y	N		US Sternoclavicular joint Both	Sternoclavicular joints US		
59256	433177003	Ultrasonography of scapula (procedure)	7771000	Left (qualifier value)	USCPL	1	A		Y	N		US Scapula Lt	Scapula US Lt		
59257	433177003	Ultrasonography of scapula (procedure)	24028007	Right (qualifier value)	USCPR	1	A		Y	N		US Scapula Rt	Scapula US Rt		
59258	432720004	Ultrasonography of seminal vesicles (procedure)			USEVE	1	A		Y	N		US Seminal vesicles	Seminal vesicles US		
59259	432721000	Biopsy of shoulder using ultrasound guidance (procedure)	51440002	Right and left (qualifier value)	USHRBB	2	A		Y	N		US Guided biopsy shoulder Both	Shoulder biopsy US guided Both		
59260	432816007	Injection of shoulder using ultrasound guidance (procedure)	51440002	Right and left (qualifier value)	USHRBJ	2	A		N	Y		US Guided injection shoulder Both	Shoulder injection US guided Both		
59261	431983006	Aspiration of shoulder using ultrasound guidance (procedure)	51440002	Right and left (qualifier value)	USHRBN	2	A		N	Y		US Guided aspiration shoulder Both	Shoulder aspiration US guided Both		
59262	432721000	Biopsy of shoulder using ultrasound guidance (procedure)	7771000	Left (qualifier value)	USHRLB	1	A		Y	N		US Guided biopsy shoulder Lt	Shoulder biopsy US guided Lt		
59263	432816007	Injection of shoulder using ultrasound guidance (procedure)	7771000	Left (qualifier value)	USHRLJ	1	A		N	Y		US Guided injection shoulder Lt	Shoulder injection US guided Lt		
59264	431983006	Aspiration of shoulder using ultrasound guidance (procedure)	7771000	Left (qualifier value)	USHRLN	1	A		N	Y		US Guided aspiration shoulder Lt	Shoulder aspiration US guided Lt		
59265	432721000	Biopsy of shoulder using ultrasound guidance (procedure)	24028007	Right (qualifier value)	USHRRB	1	A		Y	N		US Guided biopsy shoulder Rt	Shoulder biopsy US guided Rt		
59266	432816007	Injection of shoulder using ultrasound guidance (procedure)	24028007	Right (qualifier value)	USHRRJ	1	A		N	Y		US Guided injection shoulder Rt	Shoulder injection US guided Rt		
59267	431983006	Aspiration of shoulder using ultrasound guidance (procedure)	24028007	Right (qualifier value)	USHRRN	1	A		N	Y		US Guided aspiration shoulder Rt	Shoulder aspiration US guided Rt		
59268	432674002	Ultrasonography of sacroiliac joint (procedure)	51440002	Right and left (qualifier value)	USIJB	2	A		Y	N		US Sacroiliac joint Both	Sacroiliac joints US	SIJ US	
59269	431349006	Marking of skin using ultrasound guidance (procedure)			USKMA	1	A		N	Y		US Guided skin marking	Skin marking US guided		
59270	431363000	Doppler ultrasonography of superior mesenteric artery (procedure)			USMAD	1	A		Y	N		US Doppler superior mesenteric artery	SMA Doppler US		
59271	432335000	Doppler ultrasonography of superior mesenteric vein (procedure)			USMVD	1	A		Y	N		US Doppler superior mesenteric vein	Superior mesenteric vein doppler US		
59272	431513006	Biopsy of soft tissue using ultrasound guidance (procedure)			USOFTB	1	A		Y	N		US Guided biopsy soft tissue	Soft tissue biopsy US guided	Biopsy soft tissue US guided	
59273	432587002	Insertion of suprapubic catheter using ultrasound guidance (procedure)			USPUCI	1	A		N	Y		US Guided suprapubic catheter insertion	Suprapubic catheter insertion US guided	Catheter insertion suprapubic US guided	
